Title,Location,Price,Area,BHK
5 BHK Apartment - The Smitten Kitchen Cookbook,Pune,14540948.0,2200,5
5 BHK Apartment - The Silkworm (Cormoran Strike #2),Kolkata,13913851.0,2200,5
"4 BHK Apartment - The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Mumbai,18240615.0,2800,4
1 BHK Apartment - The Rose & the Dagger (The Wrath and the Dawn #2),Bangalore,6984851.0,650,1
4 BHK Apartment - The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),Noida,10021824.0,1200,4
4 BHK Apartment - The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Chandigarh,8091886.0,1000,4
1 BHK Apartment - The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Gurgaon,7354469.0,800,1
2 BHK Apartment - The Rest Is Noise: Listening to the Twentieth Century,Delhi,8341057.0,800,2
5 BHK Apartment - The Red Tent,Indore,16275988.0,2800,5
2 BHK Apartment - The Purpose Driven Life: What on Earth Am I Here for?,Mumbai,17462430.0,2800,2
1 BHK Apartment - The Purest Hook (Second Circle Tattoos #3),Bhopal,14805911.0,2800,1
2 BHK Apartment - The Picture of Dorian Gray,Chandigarh,5368055.0,500,2
1 BHK Apartment - The Paris Wife,Faridabad,9659893.0,1500,1
1 BHK Apartment - The Obsession,Gurgaon,12181414.0,1800,1
5 BHK Apartment - The Nightingale,Noida,9530394.0,1000,5
5 BHK Apartment - The New Guy (and Other Senior Year Distractions),Faridabad,14114857.0,2200,5
1 BHK Apartment - The Nanny Diaries (Nanny #1),Faridabad,7637963.0,1000,1
2 BHK Apartment - The Name of God is Mercy,Kolkata,13286489.0,2200,2
4 BHK Apartment - The Maze Runner (The Maze Runner #1),Bhopal,13007776.0,2200,4
2 BHK Apartment - The Lover's Dictionary,Bangalore,12660212.0,1800,2
2 BHK Apartment - The Lonely Ones,Pune,9129570.0,1200,2
5 BHK Apartment - The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Noida,9288343.0,1000,5
2 BHK Apartment - The Last Painting of Sara de Vos,Hyderabad,13488584.0,2200,2
"2 BHK Apartment - The Land of 10,000 Madonnas",Kolkata,5480695.0,500,2
1 BHK Apartment - The Infinities,Mumbai,14484355.0,2200,1
2 BHK Apartment - The Husband's Secret,Delhi,14516423.0,2200,2
3 BHK Apartment - The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Ghaziabad,11597140.0,1800,3
4 BHK Apartment - The Guns of August,Indore,6285628.0,650,4
4 BHK Apartment - The Guernsey Literary and Potato Peel Pie Society,Gurgaon,12965828.0,1800,4
2 BHK Apartment - The Goldfinch,Bangalore,11203291.0,1500,2
4 BHK Apartment - The Giver (The Giver Quartet #1),Ghaziabad,10491605.0,1500,4
5 BHK Apartment - The Girl with All the Gifts,Bangalore,9700260.0,1000,5
4 BHK Apartment - The Girl Who Played with Fire (Millennium Trilogy #2),Bhopal,6913157.0,800,4
1 BHK Apartment - The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Bangalore,6506017.0,500,1
1 BHK Apartment - The Exiled,Delhi,14042285.0,2200,1
"3 BHK Apartment - The End of Faith: Religion, Terror, and the Future of Reason",Bhopal,12843602.0,2200,3
"3 BHK Apartment - The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Ghaziabad,11724000.0,1800,3
"4 BHK Apartment - The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Chennai,9329456.0,1200,4
3 BHK Apartment - The Devil Wears Prada (The Devil Wears Prada #1),Mumbai,9999208.0,1000,3
2 BHK Apartment - The Demon-Haunted World: Science as a Candle in the Dark,Indore,5907424.0,650,2
4 BHK Apartment - The Day the Crayons Came Home (Crayons),Pune,7361186.0,650,4
3 BHK Apartment - The Da Vinci Code (Robert Langdon #2),Pune,6992378.0,650,3
3 BHK Apartment - The Cuckoo's Calling (Cormoran Strike #1),Mumbai,9775992.0,1000,3
5 BHK Apartment - The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Gurgaon,10591012.0,1200,5
5 BHK Apartment - The Complete Poems,Ghaziabad,8678287.0,1000,5
4 BHK Apartment - The Catcher in the Rye,Indore,7091513.0,800,4
5 BHK Apartment - The Cat in the Hat (Beginner Books B-1),Delhi,9227611.0,800,5
3 BHK Apartment - The Case for Christ (Cases for Christianity),Faridabad,9128638.0,1200,3
3 BHK Apartment - The Book Thief,Ghaziabad,8153706.0,1000,3
1 BHK Apartment - The Book of Basketball: The NBA According to The Sports Guy,Ghaziabad,5222681.0,500,1
4 BHK Apartment - The Blind Side: Evolution of a Game,Jaipur,10171751.0,1500,4
4 BHK Apartment - The Autobiography of Malcolm X,Mumbai,12191086.0,1500,4
"1 BHK Apartment - The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Hyderabad,13169445.0,2200,1
2 BHK Apartment - The Art of Fielding,Mumbai,9379343.0,1000,2
"2 BHK Apartment - Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Chennai,15810830.0,2800,2
3 BHK Apartment - Stiff: The Curious Lives of Human Cadavers,Noida,7263224.0,650,3
1 BHK Apartment - Spilled Milk: Based on a True Story,Pune,7981637.0,1000,1
1 BHK Apartment - Something Borrowed (Darcy & Rachel #1),Noida,13726377.0,2200,1
5 BHK Apartment - Something Blue (Darcy & Rachel #2),Kolkata,8689486.0,1000,5
5 BHK Apartment - Soldier (Talon #3),Kolkata,16559298.0,2800,5
2 BHK Apartment - Shopaholic & Baby (Shopaholic #5),Indore,5075808.0,500,2
2 BHK Apartment - Seven Days in the Art World,Mumbai,17749799.0,2800,2
5 BHK Apartment - Seven Brief Lessons on Physics,Faridabad,7841181.0,800,5
4 BHK Apartment - Scarlet (The Lunar Chronicles #2),Noida,12879358.0,1800,4
3 BHK Apartment - Sarah's Key,Hyderabad,6852326.0,650,3
"3 BHK Apartment - Saga, Volume 3 (Saga (Collected Editions) #3)",Kolkata,11465102.0,1800,3
1 BHK Apartment - Running with Scissors,Faridabad,13128038.0,2200,1
1 BHK Apartment - Rogue Lawyer (Rogue Lawyer #1),Hyderabad,8597659.0,1200,1
"1 BHK Apartment - Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Noida,6117574.0,500,1
3 BHK Apartment - Rework,Mumbai,10789139.0,1200,3
5 BHK Apartment - Reservations for Two,Bangalore,13431632.0,1800,5
1 BHK Apartment - Red: The True Story of Red Riding Hood,Ghaziabad,6013766.0,650,1
5 BHK Apartment - Ready Player One,Gurgaon,10578362.0,1200,5
4 BHK Apartment - Quiet: The Power of Introverts in a World That Can't Stop Talking,Delhi,10446242.0,1200,4
3 BHK Apartment - Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Delhi,13066607.0,1800,3
5 BHK Apartment - Persepolis: The Story of a Childhood (Persepolis #1-2),Gurgaon,13086177.0,1800,5
5 BHK Apartment - Packing for Mars: The Curious Science of Life in the Void,Delhi,11047555.0,1200,5
4 BHK Apartment - Outliers: The Story of Success,Bangalore,11666061.0,1500,4
3 BHK Apartment - Original Fake,Bhopal,7589154.0,1000,3
4 BHK Apartment - Orange Is the New Black,Ghaziabad,12163247.0,1800,4
2 BHK Apartment - One for the Money (Stephanie Plum #1),Chennai,8049832.0,1000,2
1 BHK Apartment - Notes from a Small Island (Notes From a Small Island #1),Ghaziabad,15567631.0,2800,1
2 BHK Apartment - Night (The Night Trilogy #1),Hyderabad,7963840.0,1000,2
5 BHK Apartment - Neither Here nor There: Travels in Europe,Pune,8388081.0,800,5
4 BHK Apartment - Naked,Pune,7520575.0,650,4
3 BHK Apartment - Morning Star (Red Rising #3),Ghaziabad,11510820.0,1800,3
"3 BHK Apartment - Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Chennai,8240126.0,1000,3
1 BHK Apartment - Midnight Riot (Peter Grant/ Rivers of London - books #1),Chandigarh,10764252.0,1800,1
5 BHK Apartment - Me Talk Pretty One Day,Jaipur,6805344.0,650,5
3 BHK Apartment - Manuscript Found in Accra,Delhi,9228907.0,1000,3
4 BHK Apartment - Lust & Wonder,Faridabad,9494259.0,1200,4
3 BHK Apartment - Lila (Gilead #3),Ghaziabad,5833832.0,500,3
"4 BHK Apartment - Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Indore,10118431.0,1500,4
5 BHK Apartment - Life Without a Recipe,Hyderabad,9143606.0,1000,5
3 BHK Apartment - Life After Life,Faridabad,16178992.0,2800,3
3 BHK Apartment - Letter to a Christian Nation,Ghaziabad,9065369.0,1200,3
5 BHK Apartment - Let's Pretend This Never Happened: A Mostly True Memoir,Pune,7455029.0,650,5
3 BHK Apartment - Legend (Legend #1),Chandigarh,6505512.0,650,3
"2 BHK Apartment - Lean In: Women, Work, and the Will to Lead",Bhopal,8218206.0,1200,2
"2 BHK Apartment - Lamb: The Gospel According to Biff, Christ's Childhood Pal",Gurgaon,7114141.0,650,2
2 BHK Apartment - Lady Renegades (Rebel Belle #3),Pune,6902665.0,650,2
3 BHK Apartment - Jurassic Park (Jurassic Park #1),Chandigarh,5535200.0,500,3
2 BHK Apartment - It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Kolkata,8611485.0,1200,2
4 BHK Apartment - Is Everyone Hanging Out Without Me? (And Other Concerns),Bangalore,10396052.0,1200,4
4 BHK Apartment - Into the Wild,Pune,8186297.0,800,4
1 BHK Apartment - Inferno (Robert Langdon #4),Bangalore,9374524.0,1200,1
"1 BHK Apartment - In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Indore,15066702.0,2800,1
1 BHK Apartment - If I Run (If I Run #1),Hyderabad,10221245.0,1500,1
5 BHK Apartment - I've Got Your Number,Kolkata,10886388.0,1500,5
4 BHK Apartment - I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Kolkata,16515673.0,2800,4
3 BHK Apartment - Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Noida,8606317.0,1000,3
"4 BHK Apartment - House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",Bangalore,17616739.0,2800,4
1 BHK Apartment - House of Leaves,Chandigarh,8098684.0,1200,1
2 BHK Apartment - Horrible Bear!,Chennai,16042411.0,2800,2
4 BHK Apartment - Holidays on Ice,Bangalore,8760395.0,800,4
5 BHK Apartment - Heir to the Sky,Gurgaon,8766009.0,800,5
4 BHK Apartment - Green Eggs and Ham (Beginner Books B-16),Mumbai,11044697.0,1200,4
"5 BHK Apartment - Grayson, Vol 3: Nemesis (Grayson #3)",Chennai,8037043.0,800,5
4 BHK Apartment - Gratitude,Hyderabad,14015879.0,2200,4
4 BHK Apartment - Gone Girl,Ghaziabad,7672756.0,800,4
4 BHK Apartment - Golden (Heart of Dread #3),Chandigarh,6555598.0,650,4
2 BHK Apartment - Girl in the Blue Coat,Noida,6808887.0,650,2
"4 BHK Apartment - Fruits Basket, Vol. 3 (Fruits Basket #3)",Noida,11427372.0,1500,4
"2 BHK Apartment - Friday Night Lights: A Town, a Team, and a Dream",Chennai,13242429.0,2200,2
5 BHK Apartment - Fire Bound (Sea Haven/Sisters of the Heart #5),Gurgaon,9667128.0,1000,5
4 BHK Apartment - Fifty Shades Freed (Fifty Shades #3),Bangalore,13044780.0,1800,4
4 BHK Apartment - Fellside,Pune,8187076.0,800,4
1 BHK Apartment - Extreme Prey (Lucas Davenport #26),Chennai,13002500.0,2200,1
1 BHK Apartment - Eragon (The Inheritance Cycle #1),Noida,7484651.0,800,1
1 BHK Apartment - Eclipse (Twilight #3),Bhopal,5353523.0,650,1
5 BHK Apartment - Dune (Dune #1),Bangalore,8138015.0,650,5
5 BHK Apartment - Dracula,Pune,10049857.0,1200,5
1 BHK Apartment - Do Androids Dream of Electric Sheep? (Blade Runner #1),Indore,8032824.0,1200,1
2 BHK Apartment - Disrupted: My Misadventure in the Start-Up Bubble,Indore,5784471.0,650,2
5 BHK Apartment - Dead Wake: The Last Crossing of the Lusitania,Pune,14442415.0,2200,5
"5 BHK Apartment - David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Bangalore,15327933.0,2200,5
3 BHK Apartment - Darkfever (Fever #1),Jaipur,15766171.0,2800,3
5 BHK Apartment - Dark Places,Mumbai,12669970.0,1500,5
1 BHK Apartment - Crazy Rich Asians (Crazy Rich Asians #1),Kolkata,5001655.0,500,1
4 BHK Apartment - Counting Thyme,Kolkata,11852092.0,1800,4
1 BHK Apartment - Cosmos,Mumbai,17131125.0,2800,1
3 BHK Apartment - Civilization and Its Discontents,Pune,12383869.0,1800,3
3 BHK Apartment - Cinder (The Lunar Chronicles #1),Mumbai,8115504.0,650,3
4 BHK Apartment - Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Bangalore,7091653.0,500,4
4 BHK Apartment - Career of Evil (Cormoran Strike #3),Pune,10962579.0,1500,4
3 BHK Apartment - Breaking Dawn (Twilight #4),Ghaziabad,11553549.0,1800,3
1 BHK Apartment - Brave Enough,Chandigarh,4966495.0,500,1
5 BHK Apartment - Boy Meets Boy,Chennai,8959748.0,1000,5
"3 BHK Apartment - Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Mumbai,10635242.0,1200,3
5 BHK Apartment - Blink: The Power of Thinking Without Thinking,Hyderabad,11378827.0,1500,5
3 BHK Apartment - Black Flags: The Rise of ISIS,Chennai,16282816.0,2800,3
"1 BHK Apartment - Black Butler, Vol. 1 (Black Butler #1)",Pune,7957725.0,1000,1
4 BHK Apartment - Big Little Lies,Ghaziabad,9388446.0,1200,4
1 BHK Apartment - Between Shades of Gray,Noida,7345653.0,800,1
2 BHK Apartment - Best of My Love (Fool's Gold #20),Bangalore,7916591.0,800,2
4 BHK Apartment - Beowulf,Mumbai,15490455.0,2200,4
4 BHK Apartment - Beautiful Creatures (Caster Chronicles #1),Kolkata,6901095.0,650,4
4 BHK Apartment - Awkward,Gurgaon,14673649.0,2200,4
3 BHK Apartment - Ash,Chandigarh,6807793.0,800,3
5 BHK Apartment - Are We There Yet?,Ghaziabad,8771864.0,1000,5
4 BHK Apartment - Are We Smart Enough to Know How Smart Animals Are?,Chandigarh,7276792.0,800,4
5 BHK Apartment - Annie on My Mind,Delhi,13535502.0,1800,5
2 BHK Apartment - And Then There Were None,Indore,12753914.0,2200,2
3 BHK Apartment - A Walk in the Woods: Rediscovering America on the Appalachian Trail,Hyderabad,7557959.0,800,3
4 BHK Apartment - A Visit from the Goon Squad,Chandigarh,16256074.0,2800,4
4 BHK Apartment - A Storm of Swords (A Song of Ice and Fire #3),Chennai,12282946.0,1800,4
2 BHK Apartment - A Heartbreaking Work of Staggering Genius,Bhopal,10622077.0,1800,2
5 BHK Apartment - 8 Keys to Mental Health Through Exercise,Gurgaon,17639367.0,2800,5
3 BHK Apartment - #GIRLBOSS,Chennai,5985206.0,500,3
"5 BHK Apartment - The Suffragettes (Little Black Classics, #96)",Pune,8166127.0,800,5
2 BHK Apartment - The Sense of an Ending,Delhi,14437149.0,2200,2
"5 BHK Apartment - The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Ghaziabad,6316641.0,500,5
4 BHK Apartment - The Course of Love,Bhopal,15867572.0,2800,4
4 BHK Apartment - Sugar Rush (Offensive Line #2),Pune,12320626.0,1800,4
"3 BHK Apartment - Saga, Volume 2 (Saga (Collected Editions) #2)",Jaipur,15747077.0,2800,3
"1 BHK Apartment - Run, Spot, Run: The Ethics of Keeping Pets",Bhopal,9290021.0,1500,1
1 BHK Apartment - New Moon (Twilight #2),Jaipur,7076154.0,1000,1
5 BHK Apartment - Life,Chennai,7990175.0,800,5
1 BHK Apartment - Kindle Paperwhite User's Guide,Gurgaon,10560483.0,1500,1
3 BHK Apartment - H is for Hawk,Pune,14043969.0,2200,3
4 BHK Apartment - Girl Online On Tour (Girl Online #2),Noida,7670437.0,650,4
"3 BHK Apartment - Fruits Basket, Vol. 2 (Fruits Basket #2)",Pune,8639314.0,1000,3
1 BHK Apartment - Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Chandigarh,10808290.0,1800,1
"4 BHK Apartment - Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Kolkata,13593379.0,2200,4
2 BHK Apartment - While You Were Mine,Jaipur,6446567.0,800,2
4 BHK Apartment - Where Lightning Strikes (Bleeding Stars #3),Chandigarh,10558408.0,1500,4
1 BHK Apartment - When I'm Gone,Faridabad,9911945.0,1500,1
5 BHK Apartment - Ways of Seeing,Delhi,8462610.0,650,5
"4 BHK Apartment - Vampire Knight, Vol. 1 (Vampire Knight #1)",Mumbai,9050802.0,800,4
3 BHK Apartment - Vampire Girl (Vampire Girl #1),Bhopal,8436072.0,1200,3
1 BHK Apartment - Twenty Love Poems and a Song of Despair,Pune,13529839.0,2200,1
2 BHK Apartment - Travels with Charley: In Search of America,Indore,10838002.0,1800,2
1 BHK Apartment - Three Wishes (River of Time: California #1),Hyderabad,5656910.0,500,1
5 BHK Apartment - This One Moment (Pushing Limits #1),Bangalore,8140576.0,650,5
5 BHK Apartment - The Zombie Room,Jaipur,8320856.0,1000,5
"3 BHK Apartment - The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Hyderabad,9366654.0,1200,3
1 BHK Apartment - The Tumor,Faridabad,13153944.0,2200,1
4 BHK Apartment - The Story of Hong Gildong,Noida,9857780.0,1200,4
4 BHK Apartment - The Silent Wife,Indore,5806004.0,500,4
2 BHK Apartment - The Silent Twin (Detective Jennifer Knight #3),Indore,6333637.0,800,2
1 BHK Apartment - The Selfish Gene,Chennai,11042603.0,1800,1
1 BHK Apartment - The Secret Healer,Hyderabad,6800705.0,800,1
"4 BHK Apartment - The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Indore,6304016.0,650,4
3 BHK Apartment - The Republic,Pune,7125954.0,650,3
2 BHK Apartment - The Odyssey,Chennai,10161856.0,1500,2
3 BHK Apartment - The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Kolkata,16165161.0,2800,3
4 BHK Apartment - The Nicomachean Ethics,Pune,6772884.0,500,4
1 BHK Apartment - The Name of the Wind (The Kingkiller Chronicle #1),Noida,11793275.0,1800,1
3 BHK Apartment - The Mirror & the Maze (The Wrath and the Dawn #1.5),Jaipur,11547987.0,1800,3
3 BHK Apartment - The Little Prince,Faridabad,7117267.0,800,3
5 BHK Apartment - The Light of the Fireflies,Faridabad,16796060.0,2800,5
1 BHK Apartment - The Last Girl (The Dominion Trilogy #1),Chandigarh,9728208.0,1500,1
3 BHK Apartment - The Iliad,Delhi,10189572.0,1200,3
5 BHK Apartment - The Hook Up (Game On #1),Faridabad,7805106.0,800,5
4 BHK Apartment - The Haters,Bhopal,13349245.0,2200,4
1 BHK Apartment - The Girl You Lost,Pune,13224222.0,2200,1
3 BHK Apartment - The Girl In The Ice (DCI Erika Foster #1),Chennai,7160684.0,800,3
3 BHK Apartment - The End of the Jesus Era (An Investigation #1),Bhopal,9733659.0,1500,3
3 BHK Apartment - The Edge of Reason (Bridget Jones #2),Chandigarh,10336464.0,1500,3
4 BHK Apartment - The Complete Maus (Maus #1-2),Chandigarh,16155930.0,2800,4
3 BHK Apartment - The Communist Manifesto,Hyderabad,5990272.0,500,3
3 BHK Apartment - The Bhagavad Gita,Kolkata,6245119.0,650,3
1 BHK Apartment - The Bette Davis Club,Noida,6642193.0,650,1
5 BHK Apartment - The Art of Not Breathing,Bangalore,9832022.0,1000,5
3 BHK Apartment - Taking Shots (Assassins #1),Ghaziabad,7118161.0,800,3
1 BHK Apartment - Starlark,Mumbai,7451559.0,650,1
"2 BHK Apartment - Skip Beat!, Vol. 01 (Skip Beat! #1)",Chennai,6323595.0,650,2
4 BHK Apartment - Sister Sable (The Mad Queen #1),Bangalore,11914571.0,1500,4
4 BHK Apartment - Shatter Me (Shatter Me #1),Delhi,8845149.0,800,4
3 BHK Apartment - Shameless,Jaipur,13300795.0,2200,3
5 BHK Apartment - Shadow Rites (Jane Yellowrock #10),Kolkata,8618851.0,1000,5
4 BHK Apartment - Settling the Score (The Summer Games #1),Mumbai,12508860.0,1500,4
3 BHK Apartment - Sense and Sensibility,Bangalore,7085195.0,500,3
"1 BHK Apartment - Saga, Volume 1 (Saga (Collected Editions) #1)",Kolkata,8232774.0,1200,1
